mysql> select id, speciesid, genusid, familyid, species, genus, family from taxon where family in ('Flaviviridae','Bunyaviridae','Paramyxoviridae','Arenaviridae','Togaviridae','Herpesviridae','Poxviridae','
    '> Baculoviridae','Filoviridae','Iridoviridae','Asfarviridae','Coronaviridae','Caliciviridae','Picornaviridae','Hepeviridae','Rhabdoviridae') order by familyid,genusid,speciesid,id;
+--------+-----------+---------+----------+-----------------------------------------------------------+---------------------+-----------------+
| id     | speciesid | genusid | familyid | species                                                   | genus               | family          |
|  707453 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707454 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707455 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707456 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707457 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707458 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707459 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707460 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707461 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707462 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707463 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707464 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707465 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707466 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707467 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707468 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707469 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707470 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707471 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707472 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707473 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707474 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707475 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707476 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707477 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707478 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707479 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707480 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707481 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707482 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707483 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707484 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707485 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707486 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707487 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707488 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707489 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707490 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707491 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707492 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707493 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707494 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707495 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707496 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707497 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707498 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707499 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707500 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707501 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707502 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707503 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707504 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707505 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707506 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707507 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707508 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707509 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707510 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707511 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707512 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707513 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707514 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707515 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707516 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707517 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707518 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707519 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707520 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707521 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707522 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707523 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707524 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707525 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707526 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707527 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707528 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707529 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707530 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707531 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707532 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707533 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707534 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707535 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707536 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707537 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707538 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707539 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707540 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707541 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707542 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707543 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707544 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  707545 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  714567 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  722763 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  748172 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  756495 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  756496 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  756497 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  863240 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  880562 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  925745 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  925746 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  925747 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  934293 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1046049 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1088689 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1133122 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1160949 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1173217 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1175308 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1175309 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1175310 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1175311 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1175312 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1183254 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1183255 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1183266 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1183312 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1183313 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1183318 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1183319 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1183320 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1184496 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1184497 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1184498 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195613 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195614 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195615 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195616 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195617 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195618 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195619 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195620 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195621 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195622 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195623 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195624 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195625 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195626 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195627 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195628 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195629 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195630 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195631 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195632 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195633 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195634 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195635 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195636 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195637 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195638 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195639 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195640 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1195791 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1221622 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
| 1221623 |     11983 |  142786 |    11974 | Norwalk virus                         | Norovirus | Caliciviridae | 
|  223997 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  351047 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  351048 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  351049 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  357231 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  454376 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  454377 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463709 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463710 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463711 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463712 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463713 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463714 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463715 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463716 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463717 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463718 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463719 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463720 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463721 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463722 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463723 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463724 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463725 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463726 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463727 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463728 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  463729 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  654353 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
| 1028321 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
| 1028322 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
| 1028323 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
| 1028324 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
| 1028325 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
| 1028326 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
| 1028327 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
| 1028328 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
| 1028329 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
| 1028330 |    357231 |  142786 |    11974 | Murine norovirus                      | Norovirus | Caliciviridae | 
|  190239 |    696856 |  696855 |    11974 | Newbury-1 virus                       | Nebovirus | Caliciviridae | 
|  331642 |    696856 |  696855 |    11974 | Newbury-1 virus                       | Nebovirus | Caliciviridae | 
| 1212483 |   1212483 |  696855 |    11974 | Nebovirus Bo/M3641/2011/HUN           | Nebovirus | Caliciviridae | 
|  512169 |    512169 |  873551 |    11974 | Tulane virus                          | Recovirus | Caliciviridae | 
+---------+-----------+---------+----------+---------------------------------------+-----------+---------------+
435 rows in set (0.03 sec)

mysql> select * from taxon where family='Hepeviridae';
+---------+-----------+---------+----------+-----------------------+-----------+-------------+
| id      | speciesid | genusid | familyid | species               | genus     | family      |
+---------+-----------+---------+----------+-----------------------+-----------+-------------+
|   12461 |     12461 |  186677 |   291484 | Hepatitis E virus     | Hepevirus | Hepeviridae |
|   63421 |     12461 |  186677 |   291484 | Hepatitis E virus     | Hepevirus | Hepeviridae |
|  172851 |     12461 |  186677 |   291484 | Hepatitis E virus     | Hepevirus | Hepeviridae |
|  509628 |     12461 |  186677 |   291484 | Hepatitis E virus     | Hepevirus | Hepeviridae |
|  879095 |     12461 |  186677 |   291484 | Hepatitis E virus     | Hepevirus | Hepeviridae |
|  879096 |     12461 |  186677 |   291484 | Hepatitis E virus     | Hepevirus | Hepeviridae |
| 1016879 |   1016879 |      -1 |   291484 | Cutthroat trout virus |           | Hepeviridae |
+---------+-----------+---------+----------+-----------------------+-----------+-------------+
7 rows in set (0.04 sec)


mysql> select * from taxon where family="Picornaviridae" order by familyid,genusid,speciesid,id;
+---------+-----------+---------+----------+-----------------------------------------+-----------------+----------------+
| id      | speciesid | genusid | familyid | species                                 | genus           | family         |
+---------+-----------+---------+----------+-----------------------------------------+-----------------+----------------+
|  471728 |    471728 |      -1 |    12058 | Seal picornavirus type 1                |                 | Picornaviridae | 
|  655603 |    655603 |      -1 |    12058 | Human klassevirus 1                     |                 | Picornaviridae | 
|  651733 |    688449 |      -1 |    12058 | Salivirus                               |                 | Picornaviridae | 
|  688449 |    688449 |      -1 |    12058 | Salivirus                               |                 | Picornaviridae | 
|  688455 |    688449 |      -1 |    12058 | Salivirus                               |                 | Picornaviridae | 
|  871218 |    688449 |      -1 |    12058 | Salivirus                               |                 | Picornaviridae | 
|  928289 |    928289 |      -1 |    12058 | Pigeon picornavirus B                   |                 | Picornaviridae | 
|  980964 |    980963 |      -1 |    12058 | Turkey hepatitis virus                  |                 | Picornaviridae | 
|  980965 |    980963 |      -1 |    12058 | Turkey hepatitis virus                  |                 | Picornaviridae | 
| 1074863 |   1074863 |      -1 |    12058 | Bat picornavirus 1                      |                 | Picornaviridae | 
| 1074864 |   1074864 |      -1 |    12058 | Bat picornavirus 2                      |                 | Picornaviridae | 
| 1074865 |   1074865 |      -1 |    12058 | Bat picornavirus 3                      |                 | Picornaviridae | 
| 1089138 |   1089138 |      -1 |    12058 | Quail picornavirus QPV1/HUN/2010        |                 | Picornaviridae | 
| 1108810 |   1108810 |      -1 |    12058 | Feline picornavirus                     |                 | Picornaviridae | 
| 1195279 |   1195279 |      -1 |    12058 | Ia io picornavirus 1                    |                 | Picornaviridae | 
| 1195365 |   1195365 |      -1 |    12058 | Miniopterus schreibersii picornavirus 1 |                 | Picornaviridae | 
| 1214230 |   1214230 |      -1 |    12058 | Turkey gallivirus                       |                 | Picornaviridae | 
|   12059 |        -1 |   12059 |    12058 |                                         | Enterovirus     | Picornaviridae | 
|   12064 |     12064 |   12059 |    12058 | Bovine enterovirus                      | Enterovirus     | Picornaviridae | 
|  106607 |     12064 |   12059 |    12058 | Bovine enterovirus                      | Enterovirus     | Picornaviridae | 
|  106608 |     12064 |   12059 |    12058 | Bovine enterovirus                      | Enterovirus     | Picornaviridae | 
|  269638 |     12064 |   12059 |    12058 | Bovine enterovirus                      | Enterovirus     | Picornaviridae | 
|   47681 |     47681 |   12059 |    12058 | Enterovirus sp.                         | Enterovirus     | Picornaviridae | 
|   64141 |    106966 |   12059 |    12058 | Porcine enterovirus B                   | Enterovirus     | Picornaviridae | 
|  106966 |    106966 |   12059 |    12058 | Porcine enterovirus B                   | Enterovirus     | Picornaviridae | 
|  106967 |    106966 |   12059 |    12058 | Porcine enterovirus B                   | Enterovirus     | Picornaviridae | 
| 1028489 |    106966 |   12059 |    12058 | Porcine enterovirus B                   | Enterovirus     | Picornaviridae | 
| 1133974 |    106966 |   12059 |    12058 | Porcine enterovirus B                   | Enterovirus     | Picornaviridae | 
| 1194444 |    106966 |   12059 |    12058 | Porcine enterovirus B                   | Enterovirus     | Picornaviridae | 
|   31704 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|   33757 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|   39054 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|   42769 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|   42771 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|   42773 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|   42784 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|   42785 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|   42786 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|   42787 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|   42788 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|   86107 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|  138948 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|  150846 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|  156647 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|  172022 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|  297248 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|  306586 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|  306587 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|  306588 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|  442855 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|  442858 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|  469958 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|  469959 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
| 1006008 |    138948 |   12059 |    12058 | Human enterovirus A                     | Enterovirus     | Picornaviridae | 
|   12060 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   12062 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   12067 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   12071 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   12072 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   12073 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   12074 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   12075 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   12076 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   12078 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   35293 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   35294 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   35295 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   40280 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   41846 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   45101 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   45999 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
|   46018 |    138949 |   12059 |    12058 | Human enterovirus B                     | Enterovirus     | Picornaviridae | 
